Date,Close,Symbol,Return_1D,Volatility_5D,SMA_10_Ratio,Target
2026-03-12,255.52456665039062,AAPL,-0.01936274610273292,0.011568164015048352,0.9798482666973677,0
2026-03-13,249.8897705078125,AAPL,-0.022051876328148423,0.014152722861029364,0.9634303498277155,1
2026-03-16,252.58729553222656,AAPL,0.010794859745288043,0.014533209064956027,0.9783147655152713,1
2026-03-17,253.99598693847656,AAPL,0.005577047742174601,0.014854649600474154,0.9874083594734057,0
2026-03-18,249.70994567871094,AAPL,-0.01687444479508171,0.015347401047925462,0.975512710001729,0
2026-03-19,248.73085021972656,AAPL,-0.003920930967820313,0.01408766766050909,0.9760037609808487,0
2026-03-20,247.76173400878906,AAPL,-0.0038962445152316283,0.01059587469695434,0.9758237930221776,1
2026-03-23,251.25851440429688,AAPL,0.014113480475494988,0.011625327053575423,0.9928739394876879,1
2026-03-24,251.4083709716797,AAPL,0.0005964238375686381,0.011123403592469756,0.997083710157891,1
2026-03-25,252.38746643066406,AAPL,0.0038944425565474727,0.007449740650263117,1.0042256615707614,1
2026-03-26,252.6572265625,AAPL,0.0010688333127273353,0.006731521401520407,1.0064472542801033,0
2026-03-27,248.57098388671875,AAPL,-0.016173068672430957,0.010896939182284767,0.9906903550326679,0
2026-03-30,246.40298461914062,AAPL,-0.008721851736991693,0.008359627757149334,0.9844762216147009,1
2026-03-31,253.55638122558594,AAPL,0.029031290418426448,0.01717704171138675,1.0132348009331695,1
2026-04-01,255.3946990966797,AAPL,0.007250134515282447,0.01734311418385917,1.0182677109824696,1
2026-04-02,255.68443298339844,AAPL,0.0011344553655323608,0.017341793617716116,1.016604437731041,1
2026-04-06,258.6217041015625,AAPL,0.011487876222620041,0.013980273300487844,1.0238620912499283,0
2026-04-07,253.26666259765625,AAPL,-0.0207060792616357,0.018016370893898865,1.0018654292208382,1
2026-04-08,258.66168212890625,AAPL,0.021301735790709264,0.015688686981697654,1.0202794698655788,1
2026-04-09,260.2502136230469,AAPL,0.006141348347641795,0.0156406787978019,1.0233714511206866,0
2026-04-10,260.240234375,AAPL,-3.834482173115106e-05,0.01570067335888557,1.0202898733835466,0
2026-04-13,258.96142578125,AAPL,-0.004913954203973225,0.015360120498083503,1.0111571207745074,0
2026-04-14,258.59173583984375,AAPL,-0.00142758690909639,0.010355371361508253,1.0049308420659884,1
2026-04-15,266.18475341796875,AAPL,0.02936295529114541,0.013751721549180257,1.0293867658766829,0
2026-04-16,263.15753173828125,AAPL,-0.011372633634406881,0.015738058300730117,1.0146339615228677,1
2026-04-17,269.98126220703125,AAPL,0.02593021154924191,0.018759295237019465,1.0352370911373332,1
2026-04-20,272.79864501953125,AAPL,0.010435475371396441,0.017425192945500424,1.0403846305819777,0
2026-04-21,265.9250183105469,AAPL,-0.025196703995697067,0.023651722135697908,1.0092979058341771,1
2026-04-22,272.9185791015625,AAPL,0.026298995241013978,0.022917948504870115,1.0302665561018005,1
2026-04-23,273.1783142089844,AAPL,0.0009516944880663125,0.021292472456124572,1.0262386483866897,0
2026-04-24,270.81048583984375,AAPL,-0.008667702544387201,0.019419859752702127,1.0133197394522364,0
2026-04-27,267.3636474609375,AAPL,-0.012727861582674027,0.01929847767471696,0.9972869292113434,1
2026-04-28,270.4608154296875,AAPL,0.011584102768505522,0.015835375750756702,1.004392897200566,0
2026-04-29,269.92132568359375,AAPL,-0.001994705758897597,0.009389350657363854,1.001000413945659,1
2026-04-30,271.1002502441406,AAPL,0.004367659937802859,0.009789126511102874,1.0024197669567592,1
2026-05-01,279.88214111328125,AAPL,0.03239351812191993,0.016900353884533516,1.031116805772541,0
2026-05-04,276.5751647949219,AAPL,-0.011815603186417278,0.01664078107941053,1.0175178542493977,1
2026-05-05,283.9184265136719,AAPL,0.026550690927708454,0.01888691411261344,1.0376645651874221,1
2026-05-06,287.245361328125,AAPL,0.011717924952267644,0.017685213595780656,1.044355439117316,0
2026-05-07,287.1754150390625,AAPL,-0.00024350711440246364,0.01833298848546446,1.038814592125501,1
2026-05-08,293.0500183105469,AAPL,0.020456497888878378,0.015530951824029297,1.0516051246363907,0
2026-05-11,292.67999267578125,AAPL,-0.0012626705737772692,0.012324463104483927,1.04082171118681,1
2026-05-12,294.79998779296875,AAPL,0.007243389265544797,0.008978307008464255,1.0393646305554893,1
2026-05-13,298.8699951171875,AAPL,0.013805995565634221,0.00926281355276856,1.043068208595152,0
2026-05-14,298.2099914550781,AAPL,-0.00220833028705536,0.009729865357672991,1.0310099637073336,1
2026-05-15,300.2300109863281,AAPL,0.0067738157309671365,0.006648720078776405,1.0307426355465892,0
2026-05-18,297.8399963378906,AAPL,-0.007960612067346995,0.008585893688748986,1.0151262704379975,1
2026-05-19,298.9700012207031,AAPL,0.003793999787491842,0.008348307246395303,1.0137769640366165,1
2026-05-20,302.25,AAPL,0.0109709963070026,0.007467179097533804,1.0197108990170511,1
2026-05-21,304.989990234375,AAPL,0.009065310949131433,0.007477420437126884,1.0228076550693783,1
2026-05-22,308.82000732421875,AAPL,0.012557845216167651,0.008312383377250755,1.0302035924383646,0
2026-05-26,308.3299865722656,AAPL,-0.001586751960143129,0.005807900280074061,1.0232269163966456,1
2026-05-27,310.8500061035156,AAPL,0.008173125031610828,0.005534824686340596,1.026124355001147,1
2026-05-28,312.510009765625,AAPL,0.005340207912225559,0.0053056088631638345,1.026979986084867,0
2026-05-29,312.05999755859375,AAPL,-0.001439992937726231,0.006152224198826169,1.020854791486378,0
2026-06-01,306.30999755859375,AAPL,-0.018425943872925732,0.01032978567288132,1.000055496831649,1
2026-06-02,315.20001220703125,AAPL,0.029022933365852488,0.017149698786252665,1.023280312349312,0
2026-06-03,310.260009765625,AAPL,-0.015672595971098935,0.019090517439355505,1.0035645464472822,1
2026-06-04,311.2300109863281,AAPL,0.0031264139436979477,0.018954069888913603,1.0037864391209332,0
2026-06-05,307.3399963378906,AAPL,-0.012498841728371679,0.01969595582300076,0.9904895499786597,0
2026-06-08,301.5400085449219,AAPL,-0.01887156849768501,0.019784642509286108,0.9740828364392081,0
2026-06-09,290.54998779296875,AAPL,-0.03644631040831148,0.014181468438320792,0.9440030681674749,1
2026-06-10,291.5799865722656,AAPL,0.003544996808021894,0.01669792177847226,0.9533181572594465,1
2026-06-11,295.6300048828125,AAPL,0.013889904990249002,0.019611996415797788,0.9719236075102158,0
2026-06-12,291.1300048828125,AAPL,-0.015221729613622226,0.019733506912020176,0.9637609053336301,1
2026-06-15,296.4200134277344,AAPL,0.018170605764429082,0.022605867500837942,0.9844962600388564,1
2026-06-16,299.239990234375,AAPL,0.009513449426140408,0.01302982452224694,0.999158538100288,0
2026-06-17,295.95001220703125,AAPL,-0.010994446379867018,0.015157611050799356,0.9929175928127342,1
2026-06-18,298.010009765625,AAPL,0.006960626705947437,0.014208253932557171,1.0042832532781567,0
2026-06-22,297.010009765625,AAPL,-0.0033555919842641613,0.011389581813140601,1.0044098088832378,0
2026-06-23,294.29998779296875,AAPL,-0.00912434558954689,0.009280984772722,0.9976879506622109,0
2026-06-24,293.0799865722656,AAPL,-0.004145434153267291,0.00699403391813559,0.9927006823932434,0
2026-06-25,275.1499938964844,AAPL,-0.06117781321571136,0.02692183057859066,0.9371849118438424,1
2026-06-26,283.7799987792969,AAPL,0.03136472859984596,0.033192104817323584,0.9704965957329474,0
2026-06-29,281.739990234375,AAPL,-0.007188697419469814,0.033064863233577935,0.9666240923269506,1
2026-06-30,289.3599853515625,AAPL,0.02704619642688466,0.03703735281578513,0.9951781487076442,1
2026-07-01,294.3800048828125,AAPL,0.017348699838890536,0.03807785084614098,1.0141382924780125,1
2026-07-02,308.6300048828125,AAPL,0.0484068203126522,0.02045946759222476,1.0586052460519537,1
2026-07-06,312.6600036621094,AAPL,0.01305770247720095,0.020314361194575394,1.0670662242774398,0
2026-07-07,310.6600036621094,AAPL,-0.006396724801939757,0.02005336974536481,1.0553242063269628,1
2026-07-08,313.3900146484375,AAPL,0.008787777487112347,0.020087418253520693,1.0577387702593162,1
2026-07-09,316.2200012207031,AAPL,0.009030238488741738,0.020315903867725253,1.0590193508020118,0
2026-07-10,315.32000732421875,AAPL,-0.0028461004775477416,0.008436465447951267,1.0419875015626174,1
2026-07-13,317.30999755859375,AAPL,0.0063110179758711915,0.007129125518106818,1.0370726129485868,0
2026-07-14,314.8599853515625,AAPL,-0.0077211944971221635,0.007575159532852269,1.0180451452625328,1
2026-07-15,327.5,AAPL,0.040144874663333496,0.018689314332712852,1.0460150740321235,1
2026-07-16,333.260009765625,AAPL,0.017587816078244334,0.019082340992797393,1.0513564119420995,1
2026-07-17,333.739990234375,AAPL,0.0014402582208634662,0.018406213599049114,1.044595760869504,0
2026-07-20,326.5899963378906,AAPL,-0.021423845225929217,0.023776456327367322,1.01777894172893,1
2026-07-21,327.739990234375,AAPL,0.0035212159263280363,0.02265915283461335,1.0159550609544619,0
2026-07-22,325.8900146484375,AAPL,-0.0056446440503478135,0.014235194927118245,1.0063210116800085,0
2026-07-23,321.6600036621094,AAPL,-0.012979872951588756,0.010338950803448571,0.9915933873622736,1
2026-07-24,333.0199890136719,AAPL,0.035316748188238156,0.021901477712883866,1.0210419870853953,0
2025-08-07,516.7127075195312,MSFT,-0.007810405975390733,0.015731559216914506,0.9980071617782007,1
2025-08-08,517.9031982421875,MSFT,0.0023039702823861585,0.01408057671151137,0.9987124519363088,0
2025-08-11,517.6353759765625,MSFT,-0.0005171280396297773,0.006631102432962604,0.9964288848552213,1
2025-08-12,525.0460815429688,MSFT,0.01431645886339461,0.008633193707797998,1.0074869163570321,0
2025-08-13,516.454833984375,MSFT,-0.016362844825632106,0.011470146136071486,0.9896187868881438,1
2025-08-14,518.3396606445312,MSFT,0.003649547910346884,0.011060065098289155,0.9953155407272444,0
2025-08-15,516.0479736328125,MSFT,-0.0044212071460423275,0.011220658437203889,0.9916593660932448,0
2025-08-18,513.0023193359375,MSFT,-0.005901882097190669,0.011458563867647315,0.9893033909479757,0
2025-08-19,505.7304382324219,MSFT,-0.014175142741905788,0.008053512755111503,0.9786463171138102,0
2025-08-20,501.7125549316406,MSFT,-0.007944713224745104,0.006440878807164445,0.9744668503970135,0
2025-08-21,501.066650390625,MSFT,-0.0012873995969736596,0.0048099529742656405,0.9761788361526567,1
2025-08-22,504.0378112792969,MSFT,0.005929672003426312,0.007523029263060933,0.9846269868787094,0
2025-08-25,501.0865173339844,MSFT,-0.005855302676245344,0.007521160169369359,0.982036409264155,0
2025-08-26,498.8804626464844,MSFT,-0.004402542497525697,0.005404339798939389,0.9827524822197939,1
2025-08-27,503.5509033203125,MSFT,0.009361843214007903,0.0066204712365357694,0.9944807928707367,1
2025-08-28,506.4326477050781,MSFT,0.005722846222226963,0.006820603139613743,1.0025295607478983,0
2025-08-29,503.5011901855469,MSFT,-0.005788444984373142,0.0072004025454714795,0.9992082571300025,0
2025-09-02,501.9410705566406,MSFT,-0.0030985420875198066,0.0067498147438504585,0.998303571522867,1
2025-09-03,502.1696472167969,MSFT,0.000455385449735779,0.006222073530336071,0.9994660070119774,1
2025-09-04,504.77313232421875,MSFT,0.005184473258890376,0.005042775287107528,1.0040361078700446,0
2025-09-05,491.884765625,MSFT,-0.025532988730748163,0.011794783622651767,0.9801902395198324,1
2025-09-08,495.06463623046875,MSFT,0.006464665766642286,0.012997924172869994,0.9882940157818504,1
2025-09-09,495.2733154296875,MSFT,0.00042151909861232184,0.01310680271621033,0.989859317837066,1
2025-09-10,497.2209777832031,MSFT,0.003932500081951451,0.013398534259858291,0.9940816434424082,1
2025-09-11,497.8569641113281,MSFT,0.0012790818500065804,0.012989444415970013,0.996487531952754,1
2025-09-12,506.6910095214844,MSFT,0.017744143492950837,0.0069967295117728595,1.0141169071786835,1
2025-09-15,512.1166381835938,MSFT,0.010707963157335909,0.007321767415930402,1.0232116697108988,0
2025-09-16,505.8364562988281,MSFT,-0.01226318657999581,0.011240608952109696,1.0098778460968918,1
2025-09-17,506.81024169921875,MSFT,0.0019250992850845527,0.011291860244630794,1.0108854041089632,0
2025-09-18,505.2501525878906,MSFT,-0.0030782509566056326,0.011703286058988625,1.0076777680116353,1
2025-09-19,514.6705322265625,MSFT,0.01864498128386649,0.011990288778743372,1.0218223070701717,0
2025-09-22,511.21240234375,MSFT,-0.00671911381413659,0.011788817775733994,1.0117130519249937,0
2025-09-23,506.0252380371094,MSFT,-0.010146788855002531,0.011278767894729097,0.9993210026668713,1
2025-09-24,506.9394226074219,MSFT,0.001806598765426548,0.01127416375310247,0.9992086521119481,0
2025-09-25,503.83905029296875,MSFT,-0.006115863505952057,0.011566399166848531,0.9919280402496279,1
2025-09-26,508.2411804199219,MSFT,0.008737175342787395,0.00765128916715141,1.0002894128097286,1
2025-09-29,511.3613586425781,MSFT,0.0061391684555711645,0.008025229017234556,1.0065799856615887,1
2025-09-30,514.6903686523438,MSFT,0.006510093016419027,0.005889621331012597,1.0113702662212323,1
2025-10-01,516.439208984375,MSFT,0.0033978493450546043,0.005823574913600401,1.012890261389226,0
